customer_id,country,industry,signup_date,lifecycle_stage,initial_risk_score,initial_risk_class,is_bad_actor,daily_tx_rate
CUST_036894,IE,retail_online,2025-02-11,growing,24,low,False,3.29
CUST_036895,IT,retail_online,2024-09-02,established,26,low,False,2.71
CUST_036896,FR,restaurants_food,2024-08-21,established,12,low,False,6.16
CUST_036897,DE,retail_online,2024-06-28,mature,40,medium,False,4.84
CUST_036898,FR,beauty_personal_care,2024-06-03,mature,11,low,False,8.64
CUST_036899,NL,creative_media,2025-05-19,growing,0,low,False,1.95
CUST_036900,NL,tech_software,2025-01-18,growing,24,low,False,2.26
CUST_036901,PT,tech_software,2024-12-14,established,30,medium,False,0.49
CUST_036902,BE,beauty_personal_care,2024-09-28,established,40,medium,False,5.83
CUST_036903,NL,beauty_personal_care,2024-12-27,established,28,low,False,2.35
CUST_036904,PT,travel_hospitality,2024-08-12,established,30,medium,False,3.2
CUST_036905,IT,logistics,2024-09-16,established,0,low,False,8.83
CUST_036906,FR,wholesale_b2b,2024-10-23,established,23,low,False,4.96
CUST_036907,FR,wholesale_b2b,2024-06-26,mature,42,medium,False,4.01
CUST_036908,IE,wholesale_b2b,2025-04-24,growing,3,low,False,3.93
CUST_036909,DE,wholesale_b2b,2024-02-23,mature,0,low,False,5.58
CUST_036910,DE,creative_media,2025-05-26,growing,25,low,False,2.84
CUST_036911,NL,retail_physical,2024-12-19,established,4,low,False,7.01
CUST_036912,NL,retail_physical,2024-11-02,established,18,low,False,3.75
CUST_036913,IT,health_wellness,2024-09-11,established,48,medium,False,0.19
CUST_036914,AT,travel_hospitality,2024-08-01,established,19,low,False,7.54
CUST_036915,NL,retail_physical,2024-11-17,established,52,medium,False,4.72
CUST_036916,FR,wholesale_b2b,2024-06-03,mature,57,medium,False,11.33
CUST_036917,IT,wholesale_b2b,2024-06-03,mature,19,low,False,5.97
CUST_036918,DE,retail_online,2025-03-04,growing,21,low,False,1.57
CUST_036919,BE,retail_physical,2024-05-09,mature,10,low,False,6.75
CUST_036920,DK,logistics,2024-07-04,established,22,low,False,3.94
CUST_036921,ES,construction_trades,2024-09-19,established,0,low,False,2.39
CUST_036922,DE,creative_media,2025-03-13,growing,34,medium,False,1.34
CUST_036923,DE,retail_physical,2024-12-20,established,13,low,False,4.94
CUST_036924,NL,wholesale_b2b,2024-10-12,established,33,medium,False,5.93
CUST_036925,PL,creative_media,2024-11-02,established,33,medium,False,4.15
CUST_036926,FR,retail_online,2024-10-18,established,29,low,False,9.48
CUST_036927,DE,wholesale_b2b,2024-10-25,established,31,medium,False,5.93
CUST_036928,ES,beauty_personal_care,2024-03-26,mature,27,low,False,11.66
CUST_036929,AT,restaurants_food,2025-01-08,growing,22,low,False,1.99
CUST_036930,ES,construction_trades,2024-06-06,mature,11,low,False,6.01
CUST_036931,BE,logistics,2025-01-30,growing,45,medium,False,1.39
CUST_036932,ES,creative_media,2024-02-25,mature,6,low,False,14.0
CUST_036933,DE,creative_media,2024-05-01,mature,29,low,True,4.75
CUST_036934,NL,logistics,2025-02-11,growing,0,low,False,1.35
CUST_036935,DE,beauty_personal_care,2025-03-15,growing,37,medium,False,2.45
CUST_036936,DK,retail_online,2024-02-25,mature,29,low,False,2.42
CUST_036937,FR,health_wellness,2024-08-03,established,10,low,False,4.11
CUST_036938,IT,health_wellness,2024-08-08,established,47,medium,False,5.13
CUST_036939,FR,restaurants_food,2025-03-07,growing,23,low,False,2.25
CUST_036940,FR,retail_physical,2025-06-10,new,12,low,False,0.54
CUST_036941,IT,logistics,2024-07-08,established,32,medium,False,3.2
CUST_036942,IE,tech_software,2024-10-03,established,28,low,False,5.04
CUST_036943,DK,wholesale_b2b,2024-04-18,mature,31,medium,False,4.12
CUST_036944,FR,beauty_personal_care,2024-06-23,mature,39,medium,False,8.79
CUST_036945,NL,restaurants_food,2025-01-31,growing,27,low,False,2.25
CUST_036946,IE,health_wellness,2024-08-17,established,28,low,False,5.7
CUST_036947,PT,retail_online,2024-09-30,established,39,medium,False,6.7
CUST_036948,FR,travel_hospitality,2024-12-08,established,54,medium,False,5.42
CUST_036949,NL,beauty_personal_care,2025-01-20,growing,4,low,False,1.82
CUST_036950,FR,wholesale_b2b,2024-12-20,established,2,low,False,4.96
CUST_036951,AT,retail_physical,2024-05-02,mature,25,low,False,3.45
CUST_036952,FR,construction_trades,2025-02-24,growing,47,medium,False,4.05
CUST_036953,NL,retail_physical,2024-10-05,established,55,medium,False,2.94
CUST_036954,PT,creative_media,2024-07-22,established,14,low,False,3.98
CUST_036955,IE,construction_trades,2024-06-29,mature,17,low,False,7.69
CUST_036956,NL,health_wellness,2024-03-28,mature,32,medium,False,6.71
CUST_036957,IT,health_wellness,2024-10-03,established,34,medium,False,0.71
CUST_036958,IT,retail_physical,2024-09-19,established,0,low,False,2.24
CUST_036959,NL,professional_services,2025-02-16,growing,33,medium,False,2.51
CUST_036960,ES,restaurants_food,2025-03-21,growing,11,low,False,2.35
CUST_036961,NL,construction_trades,2025-02-06,growing,57,medium,False,3.64
CUST_036962,IT,retail_physical,2025-02-02,growing,28,low,False,5.06
CUST_036963,NL,retail_online,2024-03-07,mature,29,low,False,0.7
CUST_036964,BE,logistics,2025-03-20,growing,34,medium,False,1.43
CUST_036965,IE,wholesale_b2b,2024-04-23,mature,43,medium,False,3.88
CUST_036966,PL,health_wellness,2024-08-14,established,46,medium,False,5.19
CUST_036967,BE,professional_services,2024-04-10,mature,29,low,False,4.51
CUST_036968,ES,travel_hospitality,2024-12-01,established,12,low,False,2.76
CUST_036969,FR,tech_software,2024-06-11,mature,11,low,False,5.95
CUST_036970,DE,retail_online,2025-01-22,growing,22,low,False,1.85
CUST_036971,IT,wholesale_b2b,2024-05-15,mature,34,medium,False,8.2
CUST_036972,NL,retail_physical,2024-10-02,established,22,low,False,1.8
CUST_036973,DE,retail_online,2024-06-10,mature,6,low,False,7.73
CUST_036974,FR,beauty_personal_care,2024-12-29,established,43,medium,False,1.36
CUST_036975,PL,wholesale_b2b,2025-02-27,growing,37,medium,False,2.17
CUST_036976,DE,construction_trades,2025-01-03,growing,40,medium,False,0.39
CUST_036977,NL,retail_online,2024-07-23,established,29,low,False,6.66
CUST_036978,FR,beauty_personal_care,2024-12-21,established,26,low,False,3.93
CUST_036979,IT,retail_physical,2024-08-24,established,18,low,False,4.54
CUST_036980,NL,travel_hospitality,2024-05-06,mature,18,low,False,10.05
CUST_036981,FR,restaurants_food,2024-09-24,established,30,medium,False,2.02
CUST_036982,NL,beauty_personal_care,2024-12-24,established,20,low,False,0.1
CUST_036983,NL,retail_online,2025-02-04,growing,17,low,False,0.64
CUST_036984,NL,construction_trades,2024-11-01,established,33,medium,False,5.33
CUST_036985,NL,tech_software,2024-11-18,established,48,medium,False,3.14
CUST_036986,FR,travel_hospitality,2024-09-25,established,19,low,False,3.85
CUST_036987,NL,beauty_personal_care,2024-07-23,established,27,low,False,1.09
CUST_036988,FR,construction_trades,2024-11-18,established,46,medium,False,2.34
CUST_036989,BE,construction_trades,2024-03-11,mature,35,medium,False,3.82
CUST_036990,ES,construction_trades,2025-05-03,growing,29,low,False,2.04
CUST_036991,AT,restaurants_food,2024-09-23,established,23,low,False,3.37
CUST_036992,BE,construction_trades,2024-10-25,established,33,medium,False,7.92
CUST_036993,AT,restaurants_food,2024-05-25,mature,40,medium,False,4.58
CUST_036994,BE,health_wellness,2024-04-07,mature,24,low,False,2.53
CUST_036995,NL,construction_trades,2024-08-23,established,36,medium,False,6.08
CUST_036996,NL,restaurants_food,2024-08-23,established,17,low,False,4.32
CUST_036997,FR,health_wellness,2024-12-02,established,24,low,False,3.82
CUST_036998,ES,wholesale_b2b,2025-03-13,growing,45,medium,False,3.15
CUST_036999,FR,retail_online,2024-08-09,established,58,medium,False,4.15
CUST_037000,FR,beauty_personal_care,2025-04-14,growing,38,medium,False,1.14
CUST_037001,IE,travel_hospitality,2024-07-23,established,28,low,False,7.49
CUST_037002,NL,creative_media,2024-11-21,established,60,high,False,9.36
CUST_037003,ES,wholesale_b2b,2025-03-26,growing,31,medium,False,3.42
CUST_037004,BE,travel_hospitality,2024-06-11,mature,11,low,False,6.32
CUST_037005,FR,restaurants_food,2024-07-23,established,17,low,False,5.23
CUST_037006,ES,construction_trades,2025-02-28,growing,44,medium,False,3.16
CUST_037007,AT,retail_physical,2025-03-06,growing,3,low,False,1.26
CUST_037008,BE,restaurants_food,2024-03-04,mature,24,low,False,7.88
CUST_037009,DE,professional_services,2024-11-12,established,25,low,False,0.1
CUST_037010,ES,construction_trades,2024-12-24,established,39,medium,False,3.74
CUST_037011,FR,construction_trades,2024-05-02,mature,36,medium,False,5.35
CUST_037012,BE,creative_media,2025-03-26,growing,38,medium,False,0.63
CUST_037013,DE,retail_physical,2025-01-28,growing,7,low,False,1.56
CUST_037014,FR,construction_trades,2025-03-16,growing,25,low,False,1.53
CUST_037015,IT,logistics,2024-12-30,established,35,medium,False,7.71
CUST_037016,DE,retail_online,2025-01-02,growing,37,medium,False,0.1
CUST_037017,BE,retail_physical,2024-07-25,established,19,low,False,8.24
CUST_037018,AT,construction_trades,2024-06-07,mature,38,medium,False,7.54
CUST_037019,FR,retail_online,2024-06-13,mature,18,low,False,3.67
CUST_037020,DE,wholesale_b2b,2024-10-19,established,30,medium,False,4.37
CUST_037021,ES,retail_online,2024-05-08,mature,42,medium,False,9.04
CUST_037022,NL,retail_online,2024-05-04,mature,11,low,False,0.1
CUST_037023,IE,retail_online,2024-11-15,established,30,medium,False,5.2
CUST_037024,ES,wholesale_b2b,2024-10-02,established,20,low,True,5.92
CUST_037025,DE,wholesale_b2b,2024-08-13,established,39,medium,False,5.46
CUST_037026,NL,retail_online,2025-03-09,growing,29,low,False,3.28
CUST_037027,ES,creative_media,2024-08-12,established,42,medium,False,7.61
CUST_037028,IT,construction_trades,2024-06-11,mature,27,low,False,2.63
CUST_037029,DE,construction_trades,2024-07-03,established,47,medium,False,3.08
CUST_037030,IE,wholesale_b2b,2024-12-17,established,3,low,False,3.46
CUST_037031,FR,travel_hospitality,2025-03-28,growing,19,low,False,0.92
CUST_037032,DE,retail_online,2024-08-10,established,40,medium,False,3.7
CUST_037033,NL,professional_services,2024-05-27,mature,28,low,False,8.12
CUST_037034,ES,professional_services,2025-04-03,growing,40,medium,False,2.06
CUST_037035,FR,beauty_personal_care,2025-01-03,growing,24,low,False,2.13
CUST_037036,DE,professional_services,2024-09-19,established,22,low,False,6.22
CUST_037037,FR,restaurants_food,2024-12-08,established,15,low,False,5.98
CUST_037038,IT,retail_physical,2024-07-04,established,14,low,False,4.16
CUST_037039,IT,creative_media,2025-03-08,growing,37,medium,False,1.95
CUST_037040,ES,beauty_personal_care,2024-07-26,established,39,medium,False,2.58
CUST_037041,ES,beauty_personal_care,2024-07-19,established,23,low,False,3.76
CUST_037042,NL,professional_services,2024-08-10,established,12,low,False,1.5
CUST_037043,PT,professional_services,2024-08-19,established,36,medium,False,4.38
CUST_037044,NL,retail_online,2024-08-27,established,56,medium,False,6.43
CUST_037045,BE,professional_services,2025-01-08,growing,28,low,False,3.51
CUST_037046,AT,beauty_personal_care,2024-06-25,mature,43,medium,False,7.17
CUST_037047,PT,travel_hospitality,2024-09-04,established,8,low,False,5.38
CUST_037048,DE,professional_services,2024-07-01,established,21,low,False,4.21
CUST_037049,PT,retail_physical,2024-06-17,mature,16,low,False,11.57
CUST_037050,NL,restaurants_food,2024-09-04,established,20,low,False,0.7
CUST_037051,FR,construction_trades,2024-11-08,established,9,low,False,7.94
CUST_037052,BE,restaurants_food,2024-09-14,established,21,low,False,2.89
CUST_037053,IT,restaurants_food,2024-12-18,established,23,low,False,10.6
CUST_037054,BE,restaurants_food,2024-09-10,established,18,low,False,3.34
CUST_037055,ES,logistics,2024-09-16,established,40,medium,False,4.13
CUST_037056,NL,professional_services,2024-12-20,established,16,low,False,9.67
CUST_037057,IT,retail_physical,2024-03-22,mature,7,low,False,10.13
CUST_037058,IT,wholesale_b2b,2024-06-05,mature,6,low,False,10.75
CUST_037059,IT,retail_physical,2024-12-19,established,19,low,False,6.88
CUST_037060,DE,travel_hospitality,2024-09-11,established,1,low,False,0.1
CUST_037061,IT,health_wellness,2024-10-25,established,0,low,False,4.34
CUST_037062,NL,health_wellness,2024-12-13,established,43,medium,False,3.13
CUST_037063,IT,health_wellness,2025-03-09,growing,29,low,False,1.46
CUST_037064,NL,logistics,2024-06-20,mature,27,low,False,5.06
CUST_037065,DK,beauty_personal_care,2025-02-13,growing,2,low,False,1.17
CUST_037066,DE,beauty_personal_care,2024-07-27,established,22,low,False,3.41
CUST_037067,FR,tech_software,2024-08-22,established,30,medium,False,3.44
CUST_037068,AT,wholesale_b2b,2024-11-03,established,30,medium,False,1.28
CUST_037069,FR,health_wellness,2024-09-10,established,17,low,False,4.29
CUST_037070,ES,beauty_personal_care,2025-01-08,growing,28,low,False,2.88
CUST_037071,IE,wholesale_b2b,2025-03-15,growing,44,medium,False,1.73
CUST_037072,FR,construction_trades,2024-04-10,mature,23,low,False,6.11
CUST_037073,FR,creative_media,2025-01-02,growing,39,medium,False,3.38
CUST_037074,NL,travel_hospitality,2024-11-11,established,22,low,False,1.39
CUST_037075,ES,retail_physical,2024-11-02,established,34,medium,False,6.66
CUST_037076,NL,tech_software,2024-09-19,established,17,low,False,6.52
CUST_037077,DK,health_wellness,2024-11-20,established,47,medium,False,3.18
CUST_037078,DE,construction_trades,2024-07-23,established,35,medium,False,5.88
CUST_037079,SE,health_wellness,2024-09-23,established,10,low,False,4.37
CUST_037080,DE,creative_media,2024-10-27,established,31,medium,False,3.77
CUST_037081,DE,retail_online,2024-09-27,established,27,low,False,2.64
CUST_037082,ES,construction_trades,2024-03-01,mature,2,low,False,8.38
CUST_037083,DE,retail_online,2025-01-22,growing,26,low,False,1.47
CUST_037084,FR,logistics,2024-04-15,mature,31,medium,False,13.88
CUST_037085,DE,health_wellness,2024-11-18,established,25,low,False,5.17
CUST_037086,IE,restaurants_food,2024-05-30,mature,38,medium,False,1.4
CUST_037087,AT,retail_online,2025-02-22,growing,60,high,False,2.11
CUST_037088,IT,wholesale_b2b,2024-09-06,established,7,low,False,4.78
CUST_037089,NL,health_wellness,2024-11-12,established,49,medium,False,3.62
CUST_037090,BE,travel_hospitality,2024-11-27,established,36,medium,False,1.09
CUST_037091,IE,logistics,2024-03-21,mature,38,medium,False,7.09
CUST_037092,IE,beauty_personal_care,2024-08-20,established,30,medium,False,2.16
CUST_037093,FR,professional_services,2024-05-07,mature,48,medium,False,3.06
CUST_037094,AT,tech_software,2024-12-21,established,30,medium,False,7.15
CUST_037095,DE,creative_media,2024-04-02,mature,42,medium,False,2.16
CUST_037096,NL,construction_trades,2024-12-31,established,38,medium,False,6.15
CUST_037097,DE,restaurants_food,2025-02-22,growing,29,low,False,2.26
CUST_037098,BE,retail_online,2025-05-04,growing,8,low,False,3.73
CUST_037099,DE,construction_trades,2024-08-03,established,25,low,False,2.45
CUST_037100,BE,retail_online,2024-09-06,established,29,low,False,3.37
CUST_037101,PT,retail_physical,2024-06-08,mature,0,low,True,8.67
CUST_037102,DE,wholesale_b2b,2024-09-26,established,0,low,False,5.63
CUST_037103,FR,retail_physical,2025-05-24,growing,31,medium,False,1.47
CUST_037104,ES,wholesale_b2b,2024-09-10,established,12,low,False,0.33
CUST_037105,FR,professional_services,2024-04-29,mature,36,medium,False,6.64
CUST_037106,DE,logistics,2024-03-31,mature,38,medium,False,5.17
CUST_037107,AT,wholesale_b2b,2024-10-09,established,30,medium,False,4.17
CUST_037108,BE,travel_hospitality,2024-05-20,mature,52,medium,False,9.56
CUST_037109,FR,beauty_personal_care,2024-09-14,established,16,low,False,9.03
CUST_037110,IE,retail_physical,2024-08-19,established,28,low,False,4.17
CUST_037111,NL,creative_media,2024-12-28,established,0,low,False,2.13
CUST_037112,NL,professional_services,2024-03-03,mature,46,medium,False,3.53
CUST_037113,AT,creative_media,2024-07-13,established,0,low,False,9.52
CUST_037114,NL,beauty_personal_care,2024-11-07,established,36,medium,False,3.91
CUST_037115,IE,beauty_personal_care,2024-08-25,established,24,low,False,6.4
CUST_037116,DE,professional_services,2024-05-30,mature,24,low,False,3.49
CUST_037117,DE,retail_online,2024-11-30,established,4,low,False,2.5
CUST_037118,DE,travel_hospitality,2024-07-30,established,9,low,False,4.96
CUST_037119,NL,wholesale_b2b,2024-12-09,established,5,low,False,6.06
CUST_037120,NL,professional_services,2025-01-12,growing,47,medium,False,0.78
CUST_037121,IT,retail_online,2024-06-20,mature,31,medium,False,8.95
CUST_037122,IE,tech_software,2024-11-19,established,31,medium,False,3.51
CUST_037123,PL,logistics,2024-08-10,established,22,low,False,5.97
CUST_037124,NL,creative_media,2025-02-24,growing,9,low,False,0.88
CUST_037125,FR,tech_software,2025-03-24,growing,15,low,False,1.37
CUST_037126,IT,health_wellness,2025-03-28,growing,22,low,False,3.02
CUST_037127,DE,health_wellness,2024-12-06,established,52,medium,False,1.03
CUST_037128,NL,beauty_personal_care,2024-08-27,established,25,low,False,3.86
CUST_037129,IT,health_wellness,2024-04-29,mature,28,low,False,9.28
CUST_037130,ES,retail_online,2024-11-10,established,57,medium,False,3.22
CUST_037131,FR,professional_services,2025-04-10,growing,37,medium,False,1.9
CUST_037132,ES,beauty_personal_care,2025-04-14,growing,17,low,False,1.99
CUST_037133,FR,creative_media,2024-06-19,mature,32,medium,False,4.98
CUST_037134,NL,restaurants_food,2024-08-11,established,18,low,False,2.7
CUST_037135,ES,construction_trades,2024-06-15,mature,23,low,False,4.04
CUST_037136,NL,health_wellness,2024-08-19,established,3,low,False,4.71
CUST_037137,ES,tech_software,2024-11-22,established,31,medium,False,4.44
CUST_037138,ES,beauty_personal_care,2024-08-09,established,28,low,False,11.05
CUST_037139,NL,health_wellness,2024-05-26,mature,20,low,False,2.24
CUST_037140,DE,creative_media,2024-12-13,established,4,low,False,2.24
CUST_037141,SE,health_wellness,2024-10-23,established,32,medium,False,5.01
CUST_037142,NL,retail_online,2025-03-12,growing,61,high,False,1.83
CUST_037143,BE,beauty_personal_care,2024-05-08,mature,18,low,False,4.75
CUST_037144,NL,creative_media,2024-04-20,mature,17,low,False,10.26
CUST_037145,DE,tech_software,2024-10-13,established,2,low,False,4.95
CUST_037146,AT,health_wellness,2025-02-26,growing,40,medium,False,2.09
CUST_037147,PT,restaurants_food,2024-11-13,established,24,low,False,1.59
CUST_037148,AT,travel_hospitality,2024-08-11,established,4,low,False,5.49
CUST_037149,ES,restaurants_food,2024-08-04,established,55,medium,False,8.82
CUST_037150,FR,restaurants_food,2024-03-25,mature,9,low,False,3.3
CUST_037151,IE,beauty_personal_care,2025-01-12,growing,36,medium,False,4.99
CUST_037152,PT,tech_software,2025-01-27,growing,22,low,False,2.54
CUST_037153,DE,tech_software,2024-02-25,mature,30,medium,False,4.63
CUST_037154,IT,wholesale_b2b,2024-10-20,established,34,medium,False,2.49
CUST_037155,NL,travel_hospitality,2024-08-13,established,8,low,False,2.97
CUST_037156,IE,tech_software,2024-06-11,mature,29,low,False,4.37
CUST_037157,IT,construction_trades,2025-02-20,growing,29,low,False,1.53
CUST_037158,NL,health_wellness,2024-12-11,established,11,low,False,7.19
CUST_037159,PT,health_wellness,2025-02-07,growing,14,low,False,1.87
CUST_037160,DK,wholesale_b2b,2024-11-02,established,37,medium,False,0.75
CUST_037161,IT,travel_hospitality,2024-06-24,mature,23,low,False,5.47
CUST_037162,FR,restaurants_food,2024-09-18,established,50,medium,False,5.48
CUST_037163,FR,retail_physical,2024-05-22,mature,25,low,False,2.11
CUST_037164,FR,restaurants_food,2024-07-01,established,28,low,False,5.57
CUST_037165,DE,retail_physical,2025-01-22,growing,4,low,False,0.71
CUST_037166,NL,creative_media,2025-02-03,growing,31,medium,False,1.55
CUST_037167,FR,wholesale_b2b,2025-01-15,growing,42,medium,False,1.41
CUST_037168,DE,restaurants_food,2025-01-25,growing,32,medium,False,2.37
CUST_037169,FR,logistics,2025-01-04,growing,7,low,False,1.78
CUST_037170,FR,professional_services,2024-09-06,established,20,low,False,9.74
CUST_037171,NL,professional_services,2024-11-30,established,25,low,False,6.58
CUST_037172,NL,beauty_personal_care,2024-10-15,established,40,medium,False,6.48
CUST_037173,FR,tech_software,2024-09-22,established,22,low,False,4.88
CUST_037174,NL,retail_physical,2025-06-03,new,19,low,False,0.38
CUST_037175,NL,logistics,2024-05-18,mature,0,low,False,0.41
CUST_037176,FR,logistics,2025-04-19,growing,24,low,False,4.53
CUST_037177,ES,professional_services,2025-04-28,growing,42,medium,False,2.39
CUST_037178,NL,creative_media,2025-06-11,new,29,low,False,0.99
CUST_037179,FR,restaurants_food,2024-05-01,mature,14,low,False,3.32
CUST_037180,PL,restaurants_food,2024-11-26,established,31,medium,False,4.3
CUST_037181,PL,retail_online,2024-03-31,mature,35,medium,False,0.1
CUST_037182,IT,construction_trades,2024-06-14,mature,22,low,False,13.22
CUST_037183,FR,wholesale_b2b,2024-08-07,established,26,low,False,6.44
CUST_037184,IT,health_wellness,2024-12-11,established,12,low,False,3.99
CUST_037185,SE,wholesale_b2b,2025-03-16,growing,16,low,False,3.38
CUST_037186,ES,construction_trades,2025-01-27,growing,23,low,False,2.64
CUST_037187,DE,retail_online,2024-08-16,established,32,medium,False,4.32
CUST_037188,FR,restaurants_food,2024-11-06,established,41,medium,False,5.35
CUST_037189,IT,beauty_personal_care,2024-07-17,established,28,low,False,2.69
CUST_037190,DE,retail_online,2024-10-20,established,21,low,False,10.63
CUST_037191,NL,logistics,2025-03-07,growing,17,low,False,1.82
CUST_037192,AT,logistics,2024-07-13,established,28,low,False,3.27
CUST_037193,BE,retail_online,2024-10-24,established,17,low,False,8.21
CUST_037194,IT,retail_online,2024-09-03,established,23,low,False,6.2
CUST_037195,DE,retail_physical,2025-02-05,growing,22,low,False,2.03
CUST_037196,FR,restaurants_food,2024-11-27,established,30,medium,False,8.27
CUST_037197,BE,travel_hospitality,2024-11-25,established,30,medium,False,7.69
CUST_037198,AT,travel_hospitality,2024-10-18,established,4,low,False,3.41
CUST_037199,PT,retail_physical,2025-01-20,growing,29,low,False,1.72
CUST_037200,IE,retail_online,2024-05-12,mature,60,high,False,1.38
CUST_037201,FR,restaurants_food,2024-06-23,mature,5,low,False,0.1
CUST_037202,NL,creative_media,2024-08-22,established,24,low,False,4.22
CUST_037203,PL,retail_online,2024-08-05,established,12,low,False,0.36
CUST_037204,FR,travel_hospitality,2024-09-10,established,27,low,False,3.03
CUST_037205,DK,beauty_personal_care,2024-06-23,mature,0,low,False,4.26
CUST_037206,ES,professional_services,2025-02-11,growing,20,low,False,2.58
CUST_037207,ES,beauty_personal_care,2024-05-01,mature,21,low,False,2.2
CUST_037208,FR,tech_software,2025-01-10,growing,36,medium,False,1.42
CUST_037209,NL,creative_media,2024-12-07,established,17,low,False,8.98
CUST_037210,PT,retail_physical,2024-11-19,established,15,low,False,2.3
CUST_037211,IT,travel_hospitality,2024-10-10,established,35,medium,False,7.4
CUST_037212,ES,wholesale_b2b,2025-01-10,growing,21,low,False,1.2
CUST_037213,SE,retail_online,2024-10-24,established,23,low,False,3.19
CUST_037214,NL,restaurants_food,2024-11-22,established,37,medium,False,2.71
CUST_037215,AT,tech_software,2024-11-29,established,45,medium,False,9.26
CUST_037216,ES,tech_software,2025-01-12,growing,11,low,False,3.76
CUST_037217,IT,restaurants_food,2025-01-13,growing,38,medium,False,1.22
CUST_037218,FR,beauty_personal_care,2024-10-22,established,17,low,False,5.0
CUST_037219,IT,tech_software,2024-09-22,established,34,medium,False,5.6
CUST_037220,IT,retail_online,2025-01-16,growing,47,medium,False,3.2
CUST_037221,AT,health_wellness,2024-06-04,mature,34,medium,False,4.28
CUST_037222,PT,retail_online,2024-12-25,established,9,low,False,6.52
CUST_037223,DE,travel_hospitality,2025-01-27,growing,23,low,False,1.07
CUST_037224,NL,creative_media,2025-01-22,growing,34,medium,False,1.94
CUST_037225,IT,restaurants_food,2024-08-31,established,56,medium,False,3.98
CUST_037226,PL,retail_online,2024-11-21,established,12,low,False,7.74
CUST_037227,IE,retail_physical,2024-10-06,established,22,low,False,8.54
CUST_037228,BE,travel_hospitality,2024-10-08,established,34,medium,False,4.77
CUST_037229,FR,beauty_personal_care,2024-04-27,mature,41,medium,False,5.1
CUST_037230,ES,retail_online,2024-08-28,established,17,low,False,3.41
CUST_037231,NL,retail_physical,2025-02-03,growing,35,medium,False,1.72
CUST_037232,DE,tech_software,2024-08-20,established,39,medium,False,5.68
CUST_037233,ES,construction_trades,2024-04-24,mature,17,low,False,3.13
CUST_037234,AT,tech_software,2024-03-27,mature,31,medium,False,8.83
CUST_037235,PT,tech_software,2025-03-09,growing,28,low,False,3.21
CUST_037236,AT,retail_physical,2024-08-06,established,32,medium,False,2.87
CUST_037237,NL,creative_media,2024-10-30,established,41,medium,False,3.14
CUST_037238,DE,construction_trades,2024-07-01,established,0,low,False,3.51
CUST_037239,DE,professional_services,2024-11-07,established,41,medium,False,2.76
CUST_037240,DE,construction_trades,2024-09-28,established,25,low,False,6.59
CUST_037241,ES,tech_software,2025-02-23,growing,12,low,False,3.04
CUST_037242,ES,retail_physical,2024-10-09,established,12,low,False,5.92
CUST_037243,DE,tech_software,2025-01-24,growing,35,medium,False,1.5
CUST_037244,PT,professional_services,2024-12-22,established,29,low,False,2.9
CUST_037245,BE,construction_trades,2024-09-28,established,24,low,False,5.49
CUST_037246,NL,restaurants_food,2024-06-21,mature,19,low,False,9.85
CUST_037247,FR,beauty_personal_care,2024-09-10,established,41,medium,False,7.16
CUST_037248,SE,wholesale_b2b,2024-08-14,established,19,low,False,7.29
CUST_037249,BE,wholesale_b2b,2024-10-19,established,5,low,False,5.04
CUST_037250,NL,logistics,2025-01-14,growing,31,medium,False,2.77
CUST_037251,PL,retail_physical,2024-05-17,mature,27,low,False,5.22
CUST_037252,DE,logistics,2024-11-16,established,18,low,False,4.48
CUST_037253,ES,retail_online,2024-11-03,established,4,low,False,3.84
CUST_037254,NL,construction_trades,2025-01-03,growing,60,high,False,3.23
CUST_037255,DE,retail_physical,2024-11-28,established,18,low,False,4.63
CUST_037256,BE,travel_hospitality,2024-12-04,established,32,medium,False,1.68
CUST_037257,DK,health_wellness,2024-10-07,established,48,medium,False,5.87
CUST_037258,NL,beauty_personal_care,2024-03-31,mature,27,low,False,2.17
CUST_037259,AT,creative_media,2025-04-22,growing,39,medium,False,1.61
CUST_037260,PL,travel_hospitality,2024-09-21,established,13,low,False,5.45
CUST_037261,PT,creative_media,2024-12-13,established,23,low,False,5.44
CUST_037262,DE,logistics,2024-02-29,mature,22,low,False,6.17
CUST_037263,BE,logistics,2024-09-28,established,15,low,False,7.2
CUST_037264,FR,wholesale_b2b,2024-11-28,established,0,low,False,5.27
CUST_037265,DK,tech_software,2025-02-11,growing,54,medium,False,2.48
CUST_037266,FR,professional_services,2024-08-23,established,21,low,False,4.43
CUST_037267,NL,retail_online,2024-09-29,established,6,low,False,8.65
CUST_037268,DE,retail_physical,2024-09-11,established,23,low,False,4.51
CUST_037269,ES,restaurants_food,2024-03-13,mature,28,low,False,6.41
CUST_037270,PT,tech_software,2024-05-22,mature,32,medium,False,12.11
CUST_037271,PT,retail_online,2024-09-11,established,15,low,False,5.43
CUST_037272,NL,travel_hospitality,2024-04-09,mature,37,medium,False,9.87
CUST_037273,AT,wholesale_b2b,2024-07-18,established,46,medium,True,5.3
CUST_037274,PT,travel_hospitality,2024-11-04,established,13,low,False,1.21
CUST_037275,PT,creative_media,2024-10-21,established,17,low,False,5.02
CUST_037276,DE,construction_trades,2024-08-20,established,16,low,False,1.76
CUST_037277,BE,retail_physical,2024-09-17,established,41,medium,False,4.97
CUST_037278,PL,professional_services,2025-01-01,established,4,low,False,9.41
