alert_id,customer_id,related_transaction_id,alert_date,alert_type,severity,is_true_positive,analyst_disposition
ALERT_0022143,CUST_041313,TXN_004091423,2025-05-07,high_risk_merchant,high,False,cleared
ALERT_0022144,CUST_017021,TXN_001685910,2024-07-20,card_testing_pattern,medium,False,cleared
ALERT_0022145,CUST_017021,TXN_001685928,2025-01-13,unusual_geography,low,False,monitor
ALERT_0022146,CUST_046807,TXN_004634752,2024-11-16,sudden_volume_spike,low,False,cleared
ALERT_0022147,CUST_046807,TXN_004634615,2024-12-09,card_testing_pattern,low,False,monitor
ALERT_0022148,CUST_037760,TXN_003741018,2025-04-16,mule_indicator,medium,False,monitor
ALERT_0022149,CUST_014668,TXN_001454002,2025-06-06,sudden_volume_spike,high,False,monitor
ALERT_0022150,CUST_012246,TXN_001219117,2025-05-27,sudden_volume_spike,low,False,cleared
ALERT_0022151,CUST_046789,TXN_004633071,2025-05-28,mule_indicator,medium,False,cleared
ALERT_0022152,CUST_035061,TXN_003473633,2025-02-25,unusual_geography,high,False,cleared
ALERT_0022153,CUST_043382,TXN_004297017,2025-05-09,round_amount_pattern,medium,False,monitor
ALERT_0022154,CUST_024795,TXN_002467503,2025-03-27,sanctions_potential_match,low,False,cleared
ALERT_0022155,CUST_039041,TXN_003865792,2025-06-20,structuring_pattern,medium,False,cleared
ALERT_0022156,CUST_042255,TXN_004187272,2025-03-17,structuring_pattern,medium,False,cleared
ALERT_0022157,CUST_009089,TXN_000907773,2025-03-05,unusual_geography,low,False,cleared
ALERT_0022158,CUST_009089,TXN_000907765,2025-04-07,high_risk_merchant,medium,False,cleared
ALERT_0022159,CUST_047961,TXN_004750436,2024-11-09,sanctions_potential_match,low,False,cleared
ALERT_0022160,CUST_031669,TXN_003137316,2024-11-25,high_velocity_transactions,medium,False,cleared
ALERT_0022161,CUST_023270,TXN_002321540,2025-05-19,high_risk_merchant,medium,False,cleared
ALERT_0022162,CUST_023270,TXN_002321539,2025-01-24,unusual_geography,medium,False,cleared
ALERT_0022163,CUST_035298,TXN_003496466,2024-10-12,unusual_geography,medium,False,cleared
ALERT_0022164,CUST_045445,TXN_004500137,2025-01-31,unusual_geography,low,False,cleared
ALERT_0022165,CUST_029609,TXN_002943929,2025-02-10,mule_indicator,high,False,cleared
ALERT_0022166,CUST_029609,TXN_002943964,2025-01-10,structuring_pattern,high,False,cleared
ALERT_0022167,CUST_026127,TXN_002597943,2025-05-03,card_testing_pattern,high,False,cleared
ALERT_0022168,CUST_001751,TXN_000178274,2024-04-23,card_testing_pattern,low,False,monitor
ALERT_0022169,CUST_001751,TXN_000178182,2025-04-18,high_velocity_transactions,high,False,cleared
ALERT_0022170,CUST_031145,TXN_003089308,2025-04-03,unusual_geography,low,False,cleared
ALERT_0022171,CUST_002868,TXN_000288962,2025-06-12,high_velocity_transactions,low,False,cleared
ALERT_0022172,CUST_030796,TXN_003057784,2024-11-18,sanctions_potential_match,medium,False,cleared
ALERT_0022173,CUST_008295,TXN_000830695,2025-04-25,high_risk_merchant,medium,False,cleared
ALERT_0022174,CUST_017413,TXN_001724879,2025-02-11,sanctions_potential_match,medium,False,cleared
ALERT_0022175,CUST_021365,TXN_002131941,2024-09-28,mule_indicator,low,False,cleared
ALERT_0022176,CUST_022639,TXN_002261854,2025-06-12,sudden_volume_spike,low,False,monitor
ALERT_0022177,CUST_049987,TXN_004951855,2025-03-26,high_velocity_transactions,medium,False,cleared
ALERT_0022178,CUST_049987,TXN_004951852,2025-02-06,sudden_volume_spike,high,False,cleared
ALERT_0022179,CUST_000512,TXN_000050373,2025-01-30,high_risk_merchant,low,False,cleared
ALERT_0022180,CUST_000512,TXN_000050380,2025-04-03,structuring_pattern,medium,False,monitor
ALERT_0022181,CUST_044058,TXN_004363413,2025-06-02,structuring_pattern,medium,False,cleared
ALERT_0022182,CUST_041240,TXN_004085102,2025-01-04,structuring_pattern,high,False,cleared
ALERT_0022183,CUST_016884,TXN_001673210,2024-11-28,card_testing_pattern,low,False,cleared
ALERT_0022184,CUST_016884,TXN_001673090,2024-11-09,sanctions_potential_match,medium,False,monitor
ALERT_0022185,CUST_006478,TXN_000644942,2024-11-20,card_testing_pattern,low,False,monitor
ALERT_0022186,CUST_006478,TXN_000644982,2025-05-22,unusual_geography,low,False,cleared
ALERT_0022187,CUST_006478,TXN_000644940,2025-01-14,sudden_volume_spike,low,False,cleared
ALERT_0022188,CUST_001652,TXN_000167942,2025-06-03,card_testing_pattern,high,False,cleared
ALERT_0022189,CUST_026917,TXN_002677654,2024-04-10,card_testing_pattern,high,False,cleared
ALERT_0022190,CUST_040494,TXN_004009567,2025-06-23,sanctions_potential_match,medium,False,cleared
ALERT_0022191,CUST_018158,TXN_001806029,2025-02-16,sanctions_potential_match,medium,False,cleared
ALERT_0022192,CUST_027989,TXN_002786245,2025-04-02,unusual_geography,low,False,monitor
ALERT_0022193,CUST_027989,TXN_002786241,2025-03-24,card_testing_pattern,medium,False,cleared
ALERT_0022194,CUST_002833,TXN_000285814,2025-05-30,mule_indicator,medium,False,cleared
ALERT_0022195,CUST_002833,TXN_000285810,2025-06-28,high_risk_merchant,medium,False,cleared
ALERT_0022196,CUST_005796,TXN_000576592,2025-04-06,high_risk_merchant,medium,False,monitor
ALERT_0022197,CUST_017716,TXN_001757145,2024-09-10,sanctions_potential_match,low,False,cleared
ALERT_0022198,CUST_041479,TXN_004107560,2025-05-26,round_amount_pattern,high,False,monitor
ALERT_0022199,CUST_019239,TXN_001915345,2025-02-28,sudden_volume_spike,medium,False,cleared
ALERT_0022200,CUST_046190,TXN_004575140,2024-04-12,card_testing_pattern,medium,False,cleared
ALERT_0022201,CUST_046190,TXN_004575063,2024-11-23,high_risk_merchant,low,False,cleared
ALERT_0022202,CUST_046190,TXN_004575076,2024-05-22,high_velocity_transactions,low,False,cleared
ALERT_0022203,CUST_001841,TXN_000186532,2025-05-01,round_amount_pattern,medium,False,cleared
ALERT_0022204,CUST_029886,TXN_002968494,2025-02-09,sanctions_potential_match,medium,False,cleared
ALERT_0022205,CUST_007308,TXN_000729626,2025-04-30,mule_indicator,low,False,monitor
ALERT_0022206,CUST_007308,TXN_000729625,2025-04-30,mule_indicator,high,False,cleared
ALERT_0022207,CUST_021939,TXN_002189524,2025-01-21,unusual_geography,high,False,monitor
ALERT_0022208,CUST_045271,TXN_004483238,2024-09-27,round_amount_pattern,medium,False,cleared
ALERT_0022209,CUST_011754,TXN_001169919,2025-03-07,high_velocity_transactions,medium,False,cleared
ALERT_0022210,CUST_001650,TXN_000167900,2025-06-06,card_testing_pattern,medium,False,monitor
ALERT_0022211,CUST_019696,TXN_001963830,2025-01-23,sudden_volume_spike,medium,False,cleared
ALERT_0022212,CUST_005507,TXN_000546597,2024-10-29,mule_indicator,medium,False,cleared
ALERT_0022213,CUST_005507,TXN_000546579,2025-05-22,unusual_geography,low,False,monitor
ALERT_0022214,CUST_005507,TXN_000546637,2024-09-09,high_risk_merchant,medium,False,cleared
ALERT_0022215,CUST_026922,TXN_002678324,2025-01-15,high_velocity_transactions,high,False,cleared
ALERT_0022216,CUST_025379,TXN_002522792,2025-06-13,sudden_volume_spike,high,False,cleared
ALERT_0022217,CUST_031165,TXN_003090713,2025-03-28,card_testing_pattern,medium,False,monitor
ALERT_0022218,CUST_024975,TXN_002482989,2025-05-28,high_velocity_transactions,low,False,monitor
ALERT_0022219,CUST_024975,TXN_002482987,2025-05-28,structuring_pattern,low,False,cleared
ALERT_0022220,CUST_042541,TXN_004214441,2024-10-18,round_amount_pattern,low,False,cleared
ALERT_0022221,CUST_039589,TXN_003920111,2025-04-27,high_velocity_transactions,high,False,cleared
ALERT_0022222,CUST_039589,TXN_003920138,2024-12-10,unusual_geography,medium,False,monitor
ALERT_0022223,CUST_045696,TXN_004524591,2025-05-20,high_risk_merchant,medium,False,cleared
ALERT_0022224,CUST_045696,TXN_004524544,2025-01-31,sudden_volume_spike,low,False,monitor
ALERT_0022225,CUST_045696,TXN_004524549,2025-05-09,unusual_geography,low,False,cleared
ALERT_0022226,CUST_041853,TXN_004145595,2025-06-14,card_testing_pattern,high,False,monitor
ALERT_0022227,CUST_003875,TXN_000384577,2025-05-29,unusual_geography,high,False,cleared
ALERT_0022228,CUST_004011,TXN_000398130,2025-05-10,structuring_pattern,medium,False,cleared
ALERT_0022229,CUST_047099,TXN_004663771,2025-03-22,unusual_geography,high,False,cleared
ALERT_0022230,CUST_047099,TXN_004663853,2025-01-04,high_risk_merchant,medium,False,cleared
ALERT_0022231,CUST_011927,TXN_001186145,2024-07-27,card_testing_pattern,low,False,cleared
ALERT_0022232,CUST_047558,TXN_004707968,2024-06-08,sudden_volume_spike,high,False,cleared
ALERT_0022233,CUST_041473,TXN_004106956,2025-05-13,structuring_pattern,low,False,cleared
ALERT_0022234,CUST_021897,TXN_002185512,2025-01-21,mule_indicator,high,False,cleared
ALERT_0022235,CUST_021897,TXN_002185705,2024-05-19,unusual_geography,low,False,cleared
ALERT_0022236,CUST_033348,TXN_003302103,2024-10-21,sudden_volume_spike,high,False,cleared
ALERT_0022237,CUST_033348,TXN_003302066,2025-02-21,high_velocity_transactions,high,False,cleared
ALERT_0022238,CUST_034605,TXN_003427217,2024-12-28,mule_indicator,high,False,cleared
ALERT_0022239,CUST_034605,TXN_003427212,2025-01-12,high_velocity_transactions,low,False,cleared
ALERT_0022240,CUST_034605,TXN_003427201,2024-12-24,sudden_volume_spike,low,False,cleared
ALERT_0022241,CUST_048782,TXN_004830721,2025-06-18,high_risk_merchant,high,False,monitor
ALERT_0022242,CUST_048782,TXN_004830717,2025-05-12,sudden_volume_spike,low,False,cleared
ALERT_0022243,CUST_040095,TXN_003970000,2025-05-24,structuring_pattern,low,False,monitor
ALERT_0022244,CUST_011396,TXN_001135947,2025-06-16,unusual_geography,low,False,cleared
ALERT_0022245,CUST_041252,TXN_004085993,2025-04-15,sanctions_potential_match,low,False,cleared
ALERT_0022246,CUST_041252,TXN_004085995,2025-03-28,sanctions_potential_match,low,False,cleared
ALERT_0022247,CUST_036749,TXN_003638888,2025-05-25,sanctions_potential_match,low,False,cleared
ALERT_0022248,CUST_046676,TXN_004622651,2025-01-19,card_testing_pattern,high,False,cleared
ALERT_0022249,CUST_046676,TXN_004622647,2025-02-26,sanctions_potential_match,low,False,cleared
ALERT_0022250,CUST_013910,TXN_001381974,2025-03-02,high_velocity_transactions,medium,False,cleared
ALERT_0022251,CUST_026285,TXN_002614986,2025-05-03,high_velocity_transactions,low,False,cleared
ALERT_0022252,CUST_026285,TXN_002614976,2025-04-11,sanctions_potential_match,low,False,cleared
ALERT_0022253,CUST_026285,TXN_002614987,2025-06-04,high_velocity_transactions,low,False,cleared
ALERT_0022254,CUST_044195,TXN_004376860,2025-05-27,high_velocity_transactions,medium,False,cleared
ALERT_0022255,CUST_019036,TXN_001894035,2024-11-14,sanctions_potential_match,medium,False,cleared
ALERT_0022256,CUST_040287,TXN_003988320,2024-11-19,round_amount_pattern,medium,False,monitor
ALERT_0022257,CUST_010115,TXN_001009460,2024-12-23,unusual_geography,low,False,cleared
ALERT_0022258,CUST_035183,TXN_003484824,2025-01-05,unusual_geography,low,False,cleared
ALERT_0022259,CUST_025817,TXN_002566587,2025-04-16,high_risk_merchant,high,False,cleared
ALERT_0022260,CUST_025817,TXN_002566625,2025-02-02,unusual_geography,high,False,monitor
ALERT_0022261,CUST_025817,TXN_002566599,2025-02-16,high_risk_merchant,medium,False,cleared
ALERT_0022262,CUST_032356,TXN_003205384,2025-01-25,card_testing_pattern,medium,False,monitor
ALERT_0022263,CUST_005383,TXN_000535716,2024-12-05,high_velocity_transactions,low,False,monitor
ALERT_0022264,CUST_042758,TXN_004236174,2024-08-14,sudden_volume_spike,high,False,cleared
ALERT_0022265,CUST_014650,TXN_001451672,2024-12-29,unusual_geography,medium,False,cleared
ALERT_0022266,CUST_014650,TXN_001451727,2025-03-08,mule_indicator,low,False,cleared
ALERT_0022267,CUST_030592,TXN_003038100,2025-02-02,sanctions_potential_match,high,False,cleared
ALERT_0022268,CUST_017185,TXN_001701370,2025-04-24,structuring_pattern,medium,False,cleared
ALERT_0022269,CUST_010687,TXN_001063316,2025-03-21,high_risk_merchant,low,False,cleared
ALERT_0022270,CUST_010687,TXN_001063244,2024-10-12,card_testing_pattern,low,False,cleared
ALERT_0022271,CUST_039890,TXN_003950045,2025-01-20,round_amount_pattern,low,False,cleared
ALERT_0022272,CUST_039890,TXN_003950159,2025-03-01,round_amount_pattern,medium,False,cleared
ALERT_0022273,CUST_031260,TXN_003098970,2025-04-07,card_testing_pattern,medium,False,monitor
ALERT_0022274,CUST_031126,TXN_003087755,2025-03-20,structuring_pattern,medium,False,cleared
ALERT_0022275,CUST_042135,TXN_004174070,2024-12-19,high_risk_merchant,high,False,cleared
ALERT_0022276,CUST_017037,TXN_001687893,2025-05-01,mule_indicator,medium,False,cleared
ALERT_0022277,CUST_017037,TXN_001687870,2024-08-30,sanctions_potential_match,low,False,cleared
ALERT_0022278,CUST_017037,TXN_001687796,2025-04-26,sudden_volume_spike,low,False,cleared
ALERT_0022279,CUST_026687,TXN_002655517,2025-02-16,sudden_volume_spike,medium,False,monitor
ALERT_0022280,CUST_040615,TXN_004022777,2024-10-09,card_testing_pattern,medium,False,cleared
ALERT_0022281,CUST_040615,TXN_004022789,2025-01-24,sanctions_potential_match,low,False,monitor
ALERT_0022282,CUST_000308,TXN_000031481,2025-06-11,sudden_volume_spike,medium,False,cleared
ALERT_0022283,CUST_005771,TXN_000573495,2025-05-20,high_risk_merchant,low,False,cleared
ALERT_0022284,CUST_005771,TXN_000573496,2025-02-21,round_amount_pattern,high,False,cleared
ALERT_0022285,CUST_005771,TXN_000573490,2024-11-30,card_testing_pattern,high,False,cleared
ALERT_0022286,CUST_034653,TXN_003431477,2025-06-04,sudden_volume_spike,low,False,cleared
ALERT_0022287,CUST_034653,TXN_003431476,2025-06-23,sudden_volume_spike,low,False,monitor
ALERT_0022288,CUST_037302,TXN_003697314,2025-01-14,high_risk_merchant,low,False,monitor
ALERT_0022289,CUST_033774,TXN_003344516,2024-11-23,unusual_geography,medium,False,cleared
ALERT_0022290,CUST_044303,TXN_004388108,2025-04-12,structuring_pattern,high,False,cleared
ALERT_0022291,CUST_044303,TXN_004388105,2025-04-04,sanctions_potential_match,low,False,cleared
ALERT_0022292,CUST_044303,TXN_004388108,2025-04-12,high_velocity_transactions,low,False,cleared
ALERT_0022293,CUST_035216,TXN_003488220,2025-01-30,card_testing_pattern,low,False,monitor
ALERT_0022294,CUST_035216,TXN_003488267,2025-02-03,mule_indicator,low,False,cleared
ALERT_0022295,CUST_035216,TXN_003488273,2025-06-21,high_velocity_transactions,low,False,cleared
ALERT_0022296,CUST_023741,TXN_002366510,2025-03-23,structuring_pattern,low,False,cleared
ALERT_0022297,CUST_003429,TXN_000341423,2025-03-19,card_testing_pattern,high,False,monitor
ALERT_0022298,CUST_003429,TXN_000341420,2025-05-07,structuring_pattern,medium,False,monitor
ALERT_0022299,CUST_043572,TXN_004314612,2025-06-19,sanctions_potential_match,high,False,cleared
ALERT_0022300,CUST_043572,TXN_004314612,2025-06-19,card_testing_pattern,medium,False,cleared
ALERT_0022301,CUST_006831,TXN_000680659,2025-04-25,sudden_volume_spike,low,False,monitor
ALERT_0022302,CUST_001242,TXN_000125433,2025-02-28,card_testing_pattern,medium,False,cleared
ALERT_0022303,CUST_040439,TXN_004003881,2025-05-17,card_testing_pattern,low,False,monitor
ALERT_0022304,CUST_040439,TXN_004003902,2024-11-18,round_amount_pattern,high,False,cleared
ALERT_0022305,CUST_032410,TXN_003210344,2024-08-03,round_amount_pattern,high,False,monitor
ALERT_0022306,CUST_003206,TXN_000318076,2025-05-13,mule_indicator,low,False,cleared
ALERT_0022307,CUST_049940,TXN_004946757,2025-04-30,card_testing_pattern,high,False,cleared
ALERT_0022308,CUST_020281,TXN_002022179,2025-03-05,high_velocity_transactions,high,False,monitor
ALERT_0022309,CUST_034508,TXN_003417203,2025-05-25,sanctions_potential_match,high,False,cleared
ALERT_0022310,CUST_025938,TXN_002579135,2024-11-02,card_testing_pattern,low,False,cleared
ALERT_0022311,CUST_017883,TXN_001773652,2025-05-17,card_testing_pattern,low,False,monitor
ALERT_0022312,CUST_009475,TXN_000948699,2025-03-29,card_testing_pattern,low,False,cleared
ALERT_0022313,CUST_013351,TXN_001327862,2025-05-25,high_risk_merchant,low,False,cleared
ALERT_0022314,CUST_033763,TXN_003343795,2024-11-13,sudden_volume_spike,high,False,cleared
ALERT_0022315,CUST_007749,TXN_000775640,2025-06-27,mule_indicator,low,False,monitor
ALERT_0022316,CUST_001736,TXN_000176508,2025-06-21,unusual_geography,medium,False,monitor
ALERT_0022317,CUST_017061,TXN_001689894,2025-04-26,unusual_geography,high,False,cleared
ALERT_0022318,CUST_010671,TXN_001062019,2024-11-12,mule_indicator,medium,False,cleared
ALERT_0022319,CUST_003386,TXN_000335595,2025-04-04,high_risk_merchant,low,False,cleared
ALERT_0022320,CUST_043171,TXN_004277023,2025-05-15,card_testing_pattern,medium,False,cleared
ALERT_0022321,CUST_018030,TXN_001791228,2025-01-25,structuring_pattern,low,False,cleared
ALERT_0022322,CUST_005616,TXN_000558287,2024-11-30,high_velocity_transactions,low,False,cleared
ALERT_0022323,CUST_005520,TXN_000548192,2025-03-26,round_amount_pattern,low,False,cleared
ALERT_0022324,CUST_020835,TXN_002076313,2024-12-29,card_testing_pattern,high,False,cleared
ALERT_0022325,CUST_024542,TXN_002439936,2025-03-23,sudden_volume_spike,medium,False,monitor
ALERT_0022326,CUST_009964,TXN_000994090,2024-08-09,high_velocity_transactions,medium,False,cleared
ALERT_0022327,CUST_011500,TXN_001147409,2024-12-27,round_amount_pattern,high,False,monitor
ALERT_0022328,CUST_044257,TXN_004383022,2025-05-10,sudden_volume_spike,medium,False,monitor
ALERT_0022329,CUST_044257,TXN_004383035,2025-03-31,structuring_pattern,medium,False,cleared
ALERT_0022330,CUST_014656,TXN_001452649,2025-04-28,structuring_pattern,low,False,cleared
ALERT_0022331,CUST_037418,TXN_003707713,2025-06-07,mule_indicator,medium,False,cleared
ALERT_0022332,CUST_036144,TXN_003581656,2025-05-01,round_amount_pattern,medium,False,cleared
ALERT_0022333,CUST_035393,TXN_003504656,2025-04-03,sudden_volume_spike,low,False,cleared
ALERT_0022334,CUST_035933,TXN_003560242,2025-02-02,mule_indicator,high,False,cleared
ALERT_0022335,CUST_026487,TXN_002637470,2025-01-31,sanctions_potential_match,high,False,cleared
ALERT_0022336,CUST_027441,TXN_002729755,2025-01-17,sudden_volume_spike,high,False,monitor
ALERT_0022337,CUST_027441,TXN_002729751,2025-02-12,mule_indicator,medium,False,cleared
ALERT_0022338,CUST_027441,TXN_002729755,2025-01-17,high_risk_merchant,low,False,cleared
ALERT_0022339,CUST_039005,TXN_003863459,2025-05-28,high_velocity_transactions,medium,False,cleared
ALERT_0022340,CUST_013538,TXN_001345377,2025-02-12,unusual_geography,medium,False,cleared
ALERT_0022341,CUST_013538,TXN_001345388,2025-06-05,round_amount_pattern,high,False,cleared
ALERT_0022342,CUST_020324,TXN_002026587,2025-04-09,sudden_volume_spike,medium,False,cleared
ALERT_0022343,CUST_012266,TXN_001220770,2024-12-06,card_testing_pattern,medium,False,cleared
ALERT_0022344,CUST_015401,TXN_001524657,2024-11-06,card_testing_pattern,low,False,monitor
ALERT_0022345,CUST_049391,TXN_004888615,2025-04-04,sudden_volume_spike,high,False,cleared
ALERT_0022346,CUST_015697,TXN_001553615,2025-06-08,mule_indicator,medium,False,monitor
ALERT_0022347,CUST_012899,TXN_001282361,2025-02-23,sudden_volume_spike,low,False,monitor
ALERT_0022348,CUST_024299,TXN_002416756,2025-06-06,unusual_geography,medium,False,cleared
ALERT_0022349,CUST_042260,TXN_004187793,2025-02-06,sanctions_potential_match,medium,False,cleared
ALERT_0022350,CUST_042260,TXN_004187796,2025-05-01,mule_indicator,medium,False,monitor
ALERT_0022351,CUST_042260,TXN_004187777,2024-11-05,card_testing_pattern,medium,False,cleared
ALERT_0022352,CUST_006062,TXN_000603123,2025-04-22,mule_indicator,low,False,cleared
ALERT_0022353,CUST_004814,TXN_000481597,2025-06-05,high_velocity_transactions,high,False,cleared
ALERT_0022354,CUST_004814,TXN_000481730,2025-05-02,card_testing_pattern,low,False,cleared
ALERT_0022355,CUST_033317,TXN_003298976,2025-02-04,card_testing_pattern,high,False,cleared
ALERT_0022356,CUST_033317,TXN_003298976,2025-02-04,high_risk_merchant,low,False,cleared
ALERT_0022357,CUST_001919,TXN_000193268,2025-05-05,sanctions_potential_match,low,False,cleared
ALERT_0022358,CUST_005530,TXN_000549048,2025-06-08,sudden_volume_spike,low,False,cleared
ALERT_0022359,CUST_041731,TXN_004132898,2025-04-10,structuring_pattern,low,False,monitor
ALERT_0022360,CUST_002625,TXN_000264430,2025-02-02,round_amount_pattern,medium,False,cleared
ALERT_0022361,CUST_002625,TXN_000264448,2025-04-12,round_amount_pattern,medium,False,cleared
ALERT_0022362,CUST_002625,TXN_000264445,2025-01-28,round_amount_pattern,low,False,cleared
ALERT_0022363,CUST_030559,TXN_003035660,2025-05-07,mule_indicator,low,False,cleared
ALERT_0022364,CUST_030324,TXN_003012254,2025-03-31,high_velocity_transactions,low,False,monitor
ALERT_0022365,CUST_021762,TXN_002172092,2025-03-14,high_velocity_transactions,high,False,cleared
ALERT_0022366,CUST_036781,TXN_003641684,2025-04-07,structuring_pattern,high,False,monitor
ALERT_0022367,CUST_044989,TXN_004457195,2025-05-01,unusual_geography,high,False,cleared
ALERT_0022368,CUST_044989,TXN_004457137,2025-06-05,card_testing_pattern,medium,False,monitor
ALERT_0022369,CUST_027570,TXN_002742817,2025-03-12,sanctions_potential_match,medium,False,cleared
ALERT_0022370,CUST_027570,TXN_002742834,2025-06-12,mule_indicator,low,False,cleared
ALERT_0022371,CUST_019271,TXN_001918115,2025-05-13,high_velocity_transactions,medium,False,cleared
ALERT_0022372,CUST_019271,TXN_001918036,2024-11-18,card_testing_pattern,low,False,cleared
ALERT_0022373,CUST_019271,TXN_001918223,2024-06-19,card_testing_pattern,high,False,cleared
ALERT_0022374,CUST_028040,TXN_002790395,2024-12-08,high_velocity_transactions,low,False,cleared
ALERT_0022375,CUST_028040,TXN_002790494,2024-11-07,high_velocity_transactions,low,False,cleared
ALERT_0022376,CUST_024583,TXN_002444951,2024-11-05,sanctions_potential_match,low,False,cleared
ALERT_0022377,CUST_024583,TXN_002444964,2024-12-04,high_risk_merchant,medium,False,cleared
ALERT_0022378,CUST_024583,TXN_002444986,2025-03-10,sudden_volume_spike,medium,False,cleared
ALERT_0022379,CUST_038380,TXN_003801884,2024-09-11,structuring_pattern,medium,False,cleared
ALERT_0022380,CUST_036799,TXN_003643783,2025-01-07,unusual_geography,low,False,monitor
ALERT_0022381,CUST_036799,TXN_003643871,2024-12-03,sanctions_potential_match,medium,False,cleared
ALERT_0022382,CUST_020887,TXN_002082415,2024-10-25,high_risk_merchant,medium,False,cleared
ALERT_0022383,CUST_034088,TXN_003374641,2024-09-06,sudden_volume_spike,high,False,cleared
ALERT_0022384,CUST_012941,TXN_001287254,2025-04-04,high_risk_merchant,low,False,cleared
ALERT_0022385,CUST_012941,TXN_001287245,2025-06-20,structuring_pattern,medium,False,cleared
ALERT_0022386,CUST_012941,TXN_001287293,2025-04-01,high_velocity_transactions,low,False,cleared
ALERT_0022387,CUST_015076,TXN_001491906,2025-04-09,mule_indicator,low,False,monitor
ALERT_0022388,CUST_000385,TXN_000038902,2025-02-26,sanctions_potential_match,low,False,cleared
ALERT_0022389,CUST_000385,TXN_000038898,2025-02-02,round_amount_pattern,low,False,cleared
ALERT_0022390,CUST_003575,TXN_000354989,2025-04-07,unusual_geography,high,False,cleared
ALERT_0022391,CUST_012111,TXN_001205129,2024-12-22,unusual_geography,high,False,cleared
ALERT_0022392,CUST_022354,TXN_002232763,2025-06-23,structuring_pattern,medium,False,cleared
ALERT_0022393,CUST_048065,TXN_004760970,2024-08-19,round_amount_pattern,low,False,cleared
ALERT_0022394,CUST_035696,TXN_003535971,2025-03-10,high_velocity_transactions,medium,False,cleared
ALERT_0022395,CUST_029056,TXN_002890149,2025-02-03,mule_indicator,high,False,cleared
ALERT_0022396,CUST_029056,TXN_002890135,2024-12-27,high_risk_merchant,low,False,monitor
ALERT_0022397,CUST_029056,TXN_002890183,2025-05-18,high_risk_merchant,low,False,monitor
ALERT_0022398,CUST_033090,TXN_003277669,2025-01-10,card_testing_pattern,medium,False,cleared
ALERT_0022399,CUST_006295,TXN_000627166,2025-06-22,mule_indicator,medium,False,cleared
ALERT_0022400,CUST_037714,TXN_003736423,2024-11-16,card_testing_pattern,medium,False,cleared
ALERT_0022401,CUST_032434,TXN_003213541,2025-01-15,sanctions_potential_match,low,False,cleared
ALERT_0022402,CUST_031772,TXN_003146721,2025-02-05,sanctions_potential_match,high,False,cleared
ALERT_0022403,CUST_049790,TXN_004930877,2025-05-30,high_risk_merchant,low,False,cleared
ALERT_0022404,CUST_043480,TXN_004306543,2025-01-24,card_testing_pattern,medium,False,cleared
ALERT_0022405,CUST_035044,TXN_003472158,2025-01-11,structuring_pattern,medium,False,cleared
ALERT_0022406,CUST_035044,TXN_003472180,2024-10-03,unusual_geography,low,False,monitor
ALERT_0022407,CUST_026464,TXN_002634206,2024-10-17,high_velocity_transactions,high,False,monitor
ALERT_0022408,CUST_044553,TXN_004414768,2025-04-04,round_amount_pattern,low,False,cleared
ALERT_0022409,CUST_014808,TXN_001466506,2025-02-23,mule_indicator,high,False,monitor
ALERT_0022410,CUST_044876,TXN_004446614,2025-06-08,high_risk_merchant,medium,False,cleared
ALERT_0022411,CUST_039648,TXN_003925921,2025-06-12,round_amount_pattern,low,False,cleared
ALERT_0022412,CUST_007239,TXN_000722248,2025-02-16,high_risk_merchant,low,False,cleared
ALERT_0022413,CUST_028879,TXN_002870848,2025-06-19,round_amount_pattern,low,False,cleared
ALERT_0022414,CUST_022955,TXN_002292022,2025-03-15,structuring_pattern,medium,False,monitor
ALERT_0022415,CUST_038588,TXN_003821679,2024-10-11,mule_indicator,low,False,cleared
ALERT_0022416,CUST_046191,TXN_004575178,2024-12-16,high_velocity_transactions,medium,False,cleared
ALERT_0022417,CUST_046191,TXN_004575263,2025-03-06,structuring_pattern,medium,False,monitor
ALERT_0022418,CUST_046191,TXN_004575329,2025-05-31,round_amount_pattern,medium,False,monitor
ALERT_0022419,CUST_031939,TXN_003164602,2025-01-15,high_velocity_transactions,medium,False,cleared
ALERT_0022420,CUST_031939,TXN_003164554,2024-09-02,unusual_geography,medium,False,cleared
ALERT_0022421,CUST_031939,TXN_003164530,2025-04-15,unusual_geography,low,False,cleared
ALERT_0022422,CUST_028556,TXN_002840423,2025-03-19,card_testing_pattern,medium,False,cleared
ALERT_0022423,CUST_028556,TXN_002840428,2024-12-01,round_amount_pattern,medium,False,cleared
ALERT_0022424,CUST_028556,TXN_002840435,2025-05-04,unusual_geography,low,False,cleared
ALERT_0022425,CUST_005713,TXN_000567769,2025-01-31,mule_indicator,medium,False,cleared
ALERT_0022426,CUST_041016,TXN_004063848,2025-04-01,mule_indicator,high,False,cleared
ALERT_0022427,CUST_041016,TXN_004063901,2025-03-12,round_amount_pattern,high,False,cleared
ALERT_0022428,CUST_041016,TXN_004063803,2025-04-09,mule_indicator,high,False,monitor
ALERT_0022429,CUST_009554,TXN_000956937,2025-06-08,high_risk_merchant,low,False,cleared
ALERT_0022430,CUST_012261,TXN_001220272,2025-03-22,high_velocity_transactions,low,False,cleared
ALERT_0022431,CUST_032662,TXN_003235454,2025-02-27,sudden_volume_spike,low,False,monitor
