chargeback_id,transaction_id,customer_id,chargeback_date,reason,amount,is_first_party_fraud
CB_001721,TXN_001602271,CUST_016170,2025-05-21,product_not_as_described,17.43,False
CB_001722,TXN_000610549,CUST_006128,2025-05-30,product_not_received,15.34,False
CB_001723,TXN_001645173,CUST_016596,2024-10-01,product_not_received,15.3,False
CB_001724,TXN_003286154,CUST_033185,2025-04-14,cancelled_recurring,22.7,False
CB_001725,TXN_004948298,CUST_049955,2025-05-23,fraudulent_transaction,32.94,False
CB_001726,TXN_002991735,CUST_030128,2024-12-16,authorization_error,38.64,False
CB_001727,TXN_001550812,CUST_015666,2025-03-07,duplicate_charge,251.54,False
CB_001728,TXN_001388370,CUST_013973,2025-01-06,credit_not_processed,7.84,False
CB_001729,TXN_001818162,CUST_018270,2024-08-01,authorization_error,33.94,False
CB_001730,TXN_003516508,CUST_035508,2025-02-06,product_not_as_described,58.85,False
CB_001731,TXN_004531463,CUST_045758,2025-05-25,credit_not_processed,19.51,False
CB_001732,TXN_002046845,CUST_020537,2024-06-08,fraudulent_transaction,24.72,False
CB_001733,TXN_002197669,CUST_022022,2025-06-12,duplicate_charge,128.34,False
CB_001734,TXN_000266225,CUST_002640,2025-01-14,authorization_error,4.59,False
CB_001735,TXN_000225151,CUST_002241,2025-06-28,duplicate_charge,22.49,False
CB_001736,TXN_001045381,CUST_010500,2025-04-23,authorization_error,38.28,False
CB_001737,TXN_004059259,CUST_040971,2025-04-11,fraudulent_transaction,297.39,False
CB_001738,TXN_002454131,CUST_024667,2025-03-02,credit_not_processed,89.42,False
CB_001739,TXN_002365662,CUST_023734,2024-11-28,duplicate_charge,102.72,False
CB_001740,TXN_000224633,CUST_002238,2025-02-13,authorization_error,255.27,False
CB_001741,TXN_002128533,CUST_021331,2025-05-28,credit_not_processed,22.23,False
CB_001742,TXN_002233140,CUST_022356,2024-10-13,credit_not_processed,96.16,False
CB_001743,TXN_001145255,CUST_011485,2025-06-12,product_not_received,78.46,False
CB_001744,TXN_003975910,CUST_040154,2024-10-11,authorization_error,9.05,False
CB_001745,TXN_004288106,CUST_043292,2025-02-21,cancelled_recurring,270.97,False
CB_001746,TXN_004856704,CUST_049039,2025-06-02,duplicate_charge,40.18,False
CB_001747,TXN_002731127,CUST_027460,2025-06-16,duplicate_charge,78.63,False
CB_001748,TXN_001844781,CUST_018516,2025-06-20,credit_not_processed,21.0,False
CB_001749,TXN_002232425,CUST_022351,2025-05-26,authorization_error,78.56,False
CB_001750,TXN_001984081,CUST_019916,2025-01-25,cancelled_recurring,7.56,False
CB_001751,TXN_000931615,CUST_009306,2025-04-17,duplicate_charge,52.56,False
CB_001752,TXN_002512330,CUST_025288,2024-11-18,fraudulent_transaction,51.33,False
CB_001753,TXN_002701804,CUST_027172,2025-03-05,product_not_as_described,37.05,False
CB_001754,TXN_002805528,CUST_028192,2024-07-22,duplicate_charge,3.31,False
CB_001755,TXN_002584890,CUST_026002,2025-01-20,authorization_error,19.61,False
CB_001756,TXN_004548691,CUST_045937,2025-01-25,credit_not_processed,18.46,False
CB_001757,TXN_002461582,CUST_024740,2024-10-09,product_not_received,64.31,False
CB_001758,TXN_003709929,CUST_037446,2025-02-20,duplicate_charge,112.42,False
CB_001759,TXN_001693956,CUST_017102,2025-04-17,authorization_error,55.03,False
CB_001760,TXN_000834795,CUST_008332,2025-05-07,product_not_as_described,21.01,False
CB_001761,TXN_002260929,CUST_022631,2025-04-15,authorization_error,29.29,False
CB_001762,TXN_001768615,CUST_017844,2025-06-23,credit_not_processed,10.1,False
CB_001763,TXN_002496026,CUST_025103,2025-03-30,credit_not_processed,5.77,False
CB_001764,TXN_004086196,CUST_041253,2025-05-08,cancelled_recurring,2.94,False
CB_001765,TXN_002125577,CUST_021305,2024-07-19,credit_not_processed,93.45,False
CB_001766,TXN_004942583,CUST_049899,2024-05-20,authorization_error,74.09,False
CB_001767,TXN_003797113,CUST_038325,2025-05-16,product_not_received,65.69,False
CB_001768,TXN_004621841,CUST_046667,2024-11-04,cancelled_recurring,50.23,False
CB_001769,TXN_000628497,CUST_006311,2024-10-19,cancelled_recurring,95.73,False
CB_001770,TXN_002876511,CUST_028936,2025-06-29,product_not_as_described,6.03,False
CB_001771,TXN_003798798,CUST_038341,2025-04-18,product_not_as_described,23.73,False
CB_001772,TXN_000085012,CUST_000858,2024-08-21,cancelled_recurring,5.84,False
CB_001773,TXN_001595670,CUST_016109,2025-01-12,credit_not_processed,3.13,False
CB_001774,TXN_000696148,CUST_006978,2025-04-28,fraudulent_transaction,6.57,False
CB_001775,TXN_004301229,CUST_043426,2025-01-30,duplicate_charge,24.42,False
CB_001776,TXN_000795572,CUST_007945,2024-12-12,fraudulent_transaction,329.79,False
CB_001777,TXN_004508543,CUST_045534,2025-01-30,fraudulent_transaction,18.06,False
CB_001778,TXN_000385024,CUST_003878,2024-08-10,fraudulent_transaction,15.14,False
CB_001779,TXN_003554718,CUST_035877,2025-04-25,credit_not_processed,10.3,False
CB_001780,TXN_003236282,CUST_032667,2025-04-10,fraudulent_transaction,8.37,False
CB_001781,TXN_004830188,CUST_048773,2025-04-28,product_not_received,12.19,False
CB_001782,TXN_001502404,CUST_015185,2024-08-27,credit_not_processed,54.59,False
CB_001783,TXN_003249287,CUST_032804,2024-10-24,cancelled_recurring,62.07,False
CB_001784,TXN_002385113,CUST_023948,2025-04-12,duplicate_charge,195.58,False
CB_001785,TXN_001479219,CUST_014929,2025-06-07,product_not_received,13.15,False
CB_001786,TXN_000995722,CUST_009980,2025-03-02,credit_not_processed,79.71,False
CB_001787,TXN_004267744,CUST_043066,2025-03-12,credit_not_processed,8.31,False
CB_001788,TXN_002568550,CUST_025826,2025-02-14,product_not_received,565.38,False
CB_001789,TXN_000756899,CUST_007558,2025-02-06,product_not_received,80.66,False
CB_001790,TXN_004363445,CUST_044059,2025-04-05,duplicate_charge,67.15,False
CB_001791,TXN_002354748,CUST_023604,2024-12-17,fraudulent_transaction,23.37,False
CB_001792,TXN_003092982,CUST_031185,2025-04-24,product_not_as_described,31.59,False
CB_001793,TXN_002319173,CUST_023252,2025-05-16,authorization_error,56.71,False
CB_001794,TXN_004394598,CUST_044366,2025-02-24,duplicate_charge,18.61,False
CB_001795,TXN_004494774,CUST_045384,2024-10-24,fraudulent_transaction,90.42,False
CB_001796,TXN_001165023,CUST_011697,2025-02-05,authorization_error,259.83,False
CB_001797,TXN_000354202,CUST_003567,2025-03-11,authorization_error,11.17,False
CB_001798,TXN_001699952,CUST_017169,2024-12-10,fraudulent_transaction,243.62,False
CB_001799,TXN_003165907,CUST_031949,2025-01-23,product_not_as_described,37.64,False
CB_001800,TXN_004879841,CUST_049294,2025-03-30,cancelled_recurring,105.81,False
CB_001801,TXN_002295657,CUST_023006,2025-02-20,authorization_error,11.75,False
CB_001802,TXN_004742852,CUST_047888,2025-01-16,duplicate_charge,123.52,False
CB_001803,TXN_002594973,CUST_026102,2025-05-31,product_not_received,32.77,False
CB_001804,TXN_000661633,CUST_006638,2024-11-29,authorization_error,599.5,False
CB_001805,TXN_004933791,CUST_049823,2024-10-25,cancelled_recurring,25.99,False
CB_001806,TXN_003895647,CUST_039331,2024-12-24,credit_not_processed,18.0,False
CB_001807,TXN_004260944,CUST_042997,2025-06-25,credit_not_processed,11.44,False
CB_001808,TXN_004776581,CUST_048218,2025-05-20,fraudulent_transaction,186.18,False
CB_001809,TXN_004311507,CUST_043537,2024-10-05,authorization_error,110.75,False
CB_001810,TXN_001312651,CUST_013198,2024-11-18,cancelled_recurring,9.25,False
CB_001811,TXN_004601334,CUST_046436,2024-11-18,product_not_received,154.54,False
CB_001812,TXN_001875092,CUST_018814,2025-05-01,duplicate_charge,7.55,False
CB_001813,TXN_001338784,CUST_013471,2024-08-04,product_not_received,84.28,False
CB_001814,TXN_003737939,CUST_037732,2024-12-30,duplicate_charge,150.53,False
CB_001815,TXN_003871829,CUST_039096,2024-05-20,authorization_error,1537.78,False
CB_001816,TXN_002684940,CUST_026986,2025-01-12,product_not_received,22.07,False
CB_001817,TXN_004522507,CUST_045679,2025-05-28,fraudulent_transaction,84.76,False
CB_001818,TXN_002271799,CUST_022738,2024-10-24,cancelled_recurring,17.37,False
CB_001819,TXN_003439633,CUST_034717,2025-06-23,cancelled_recurring,5.4,False
CB_001820,TXN_000490054,CUST_004898,2025-03-25,authorization_error,100.48,False
CB_001821,TXN_004057736,CUST_040956,2025-05-11,product_not_received,29.01,False
CB_001822,TXN_001504982,CUST_015212,2025-06-07,product_not_received,22.35,False
CB_001823,TXN_000800119,CUST_007986,2025-02-18,product_not_as_described,55.75,False
CB_001824,TXN_002751626,CUST_027659,2025-02-25,credit_not_processed,9.71,False
CB_001825,TXN_003643038,CUST_036792,2024-12-23,credit_not_processed,39.85,False
CB_001826,TXN_004951415,CUST_049984,2024-11-05,product_not_as_described,61.05,False
CB_001827,TXN_001890050,CUST_018984,2024-10-21,fraudulent_transaction,7.58,False
CB_001828,TXN_001590801,CUST_016063,2025-03-06,fraudulent_transaction,72.71,False
CB_001829,TXN_002237877,CUST_022395,2025-02-10,cancelled_recurring,14.88,False
CB_001830,TXN_003076844,CUST_031004,2024-12-29,duplicate_charge,14.19,False
CB_001831,TXN_001035415,CUST_010393,2024-12-08,authorization_error,7.95,False
CB_001832,TXN_001601831,CUST_016166,2024-07-21,duplicate_charge,16.01,False
CB_001833,TXN_000959810,CUST_009579,2025-05-17,cancelled_recurring,11.13,False
CB_001834,TXN_001974097,CUST_019802,2025-06-02,product_not_received,20.95,False
CB_001835,TXN_004945829,CUST_049929,2025-02-27,credit_not_processed,103.82,False
CB_001836,TXN_000243092,CUST_002398,2024-11-30,duplicate_charge,7.92,False
CB_001837,TXN_004931836,CUST_049799,2025-02-11,credit_not_processed,16.88,False
CB_001838,TXN_003874665,CUST_039124,2025-03-21,authorization_error,5.0,False
CB_001839,TXN_001549512,CUST_015654,2024-05-17,duplicate_charge,16.09,False
CB_001840,TXN_001536795,CUST_015526,2025-03-13,fraudulent_transaction,107.4,False
CB_001841,TXN_001739617,CUST_017538,2025-04-12,fraudulent_transaction,25.2,False
CB_001842,TXN_001305665,CUST_013133,2025-05-04,duplicate_charge,141.25,False
CB_001843,TXN_002752215,CUST_027668,2025-06-19,fraudulent_transaction,55.37,False
CB_001844,TXN_001151579,CUST_011543,2025-05-25,product_not_received,9.48,False
CB_001845,TXN_002899804,CUST_029163,2025-05-03,credit_not_processed,21.5,False
CB_001846,TXN_003246767,CUST_032774,2024-10-14,fraudulent_transaction,199.72,False
CB_001847,TXN_000188532,CUST_001871,2025-05-26,cancelled_recurring,74.38,False
CB_001848,TXN_000930556,CUST_009290,2025-06-23,credit_not_processed,42.54,False
CB_001849,TXN_000095403,CUST_000978,2025-02-12,cancelled_recurring,156.35,False
CB_001850,TXN_000605094,CUST_006079,2024-12-23,cancelled_recurring,69.55,False
CB_001851,TXN_001515816,CUST_015306,2025-06-09,product_not_received,14.74,False
CB_001852,TXN_002315546,CUST_023221,2025-05-27,cancelled_recurring,77.59,False
CB_001853,TXN_000921416,CUST_009195,2025-06-07,cancelled_recurring,6.38,False
CB_001854,TXN_004059234,CUST_040971,2025-06-14,cancelled_recurring,20.68,False
CB_001855,TXN_001393205,CUST_014031,2025-03-20,fraudulent_transaction,19.13,False
CB_001856,TXN_002790547,CUST_028042,2025-03-12,fraudulent_transaction,36.28,False
CB_001857,TXN_004181939,CUST_042204,2025-04-15,cancelled_recurring,63.78,False
CB_001858,TXN_004518503,CUST_045645,2025-03-21,authorization_error,50.98,False
CB_001859,TXN_004875782,CUST_049248,2024-09-24,cancelled_recurring,8.55,False
CB_001860,TXN_003692363,CUST_037263,2025-04-17,fraudulent_transaction,88.03,False
CB_001861,TXN_002421674,CUST_024356,2025-04-22,cancelled_recurring,19.12,False
CB_001862,TXN_000484766,CUST_004843,2024-06-10,product_not_received,73.9,False
CB_001863,TXN_004239749,CUST_042801,2025-05-30,product_not_received,49.86,False
CB_001864,TXN_003030364,CUST_030513,2025-02-20,product_not_as_described,17.36,False
CB_001865,TXN_001391698,CUST_014012,2025-05-28,cancelled_recurring,5.09,False
CB_001866,TXN_004920708,CUST_049689,2025-06-20,product_not_as_described,352.48,False
CB_001867,TXN_004351417,CUST_043951,2024-07-19,cancelled_recurring,144.11,False
CB_001868,TXN_000938720,CUST_009378,2025-04-02,credit_not_processed,335.41,False
CB_001869,TXN_001896645,CUST_019058,2024-12-02,duplicate_charge,34.81,False
CB_001870,TXN_004032823,CUST_040697,2025-04-04,product_not_as_described,66.66,False
CB_001871,TXN_003753731,CUST_037878,2025-05-12,authorization_error,70.4,False
CB_001872,TXN_000619211,CUST_006212,2024-11-18,product_not_as_described,71.3,False
CB_001873,TXN_000088936,CUST_000913,2025-06-11,product_not_as_described,27.32,False
CB_001874,TXN_000182773,CUST_001799,2025-05-16,credit_not_processed,26.66,False
CB_001875,TXN_003688788,CUST_037229,2024-07-11,credit_not_processed,77.97,False
CB_001876,TXN_002240017,CUST_022416,2025-03-04,fraudulent_transaction,5.2,False
CB_001877,TXN_001370987,CUST_013786,2024-08-27,fraudulent_transaction,28.98,False
CB_001878,TXN_003596668,CUST_036301,2024-11-07,product_not_received,46.1,False
CB_001879,TXN_004555165,CUST_046000,2025-06-10,cancelled_recurring,7.46,False
CB_001880,TXN_003854318,CUST_038919,2025-04-19,authorization_error,19.0,False
CB_001881,TXN_000314055,CUST_003166,2025-03-05,cancelled_recurring,7.99,False
CB_001882,TXN_000711998,CUST_007141,2024-11-18,fraudulent_transaction,12.98,False
CB_001883,TXN_002677855,CUST_026917,2024-04-21,credit_not_processed,108.6,False
CB_001884,TXN_004107144,CUST_041474,2025-05-24,fraudulent_transaction,12.35,False
CB_001885,TXN_002367324,CUST_023753,2025-03-03,credit_not_processed,277.5,False
CB_001886,TXN_002383632,CUST_023931,2024-10-09,product_not_as_described,51.41,False
CB_001887,TXN_004491624,CUST_045357,2025-04-22,fraudulent_transaction,34.05,False
CB_001888,TXN_000056830,CUST_000587,2025-01-31,authorization_error,60.61,False
CB_001889,TXN_002129415,CUST_021341,2025-01-19,product_not_received,1.54,False
CB_001890,TXN_000610008,CUST_006123,2024-12-24,credit_not_processed,11.64,False
CB_001891,TXN_004621811,CUST_046667,2024-12-16,duplicate_charge,43.99,False
CB_001892,TXN_003779198,CUST_038131,2024-12-13,fraudulent_transaction,170.4,False
CB_001893,TXN_003177885,CUST_032074,2025-01-31,cancelled_recurring,177.98,False
CB_001894,TXN_003897789,CUST_039346,2024-09-19,authorization_error,28.76,False
CB_001895,TXN_004658267,CUST_047048,2024-07-18,credit_not_processed,41.92,False
CB_001896,TXN_001260217,CUST_012687,2025-05-22,authorization_error,10.67,False
CB_001897,TXN_003033442,CUST_030532,2025-01-11,cancelled_recurring,361.16,False
CB_001898,TXN_000434388,CUST_004375,2024-12-08,fraudulent_transaction,122.04,False
CB_001899,TXN_002490733,CUST_025056,2024-10-25,cancelled_recurring,26.15,False
CB_001900,TXN_001142003,CUST_011450,2025-03-31,authorization_error,106.19,False
CB_001901,TXN_001376213,CUST_013840,2025-02-16,credit_not_processed,40.86,False
CB_001902,TXN_002951839,CUST_029693,2025-04-20,credit_not_processed,1.85,False
CB_001903,TXN_004152977,CUST_041930,2025-04-08,fraudulent_transaction,42.34,False
CB_001904,TXN_002746826,CUST_027616,2025-04-15,credit_not_processed,18.29,False
CB_001905,TXN_003383573,CUST_034173,2025-02-24,credit_not_processed,27.37,False
CB_001906,TXN_003401267,CUST_034357,2024-08-24,credit_not_processed,39.44,False
CB_001907,TXN_002432216,CUST_024464,2024-09-04,cancelled_recurring,46.68,False
CB_001908,TXN_000336700,CUST_003393,2025-05-12,credit_not_processed,25.61,False
CB_001909,TXN_001317118,CUST_013242,2025-01-28,product_not_received,17.5,False
CB_001910,TXN_004604076,CUST_046472,2025-05-25,duplicate_charge,13.8,False
CB_001911,TXN_002189182,CUST_021936,2025-04-01,product_not_as_described,14.58,False
CB_001912,TXN_002625740,CUST_026388,2025-03-26,product_not_received,3.5,False
CB_001913,TXN_000252671,CUST_002496,2024-12-26,product_not_received,182.96,False
CB_001914,TXN_002580187,CUST_025950,2025-02-18,duplicate_charge,22.37,False
CB_001915,TXN_001763541,CUST_017782,2025-01-26,authorization_error,52.75,False
CB_001916,TXN_002346498,CUST_023521,2025-02-19,fraudulent_transaction,10.05,False
CB_001917,TXN_002700441,CUST_027153,2025-01-03,credit_not_processed,11.74,False
CB_001918,TXN_000943156,CUST_009422,2025-06-21,duplicate_charge,5.4,False
CB_001919,TXN_002761403,CUST_027766,2025-01-04,authorization_error,138.32,False
CB_001920,TXN_004182949,CUST_042212,2025-02-12,authorization_error,10.04,False
CB_001921,TXN_000814480,CUST_008119,2024-09-16,duplicate_charge,54.21,False
CB_001922,TXN_003992922,CUST_040331,2025-03-24,fraudulent_transaction,297.07,False
CB_001923,TXN_002734692,CUST_027492,2024-11-21,product_not_as_described,64.19,False
CB_001924,TXN_004572627,CUST_046158,2025-01-17,duplicate_charge,196.96,False
CB_001925,TXN_000473153,CUST_004748,2024-08-20,product_not_received,22.4,False
CB_001926,TXN_002264368,CUST_022673,2024-10-31,duplicate_charge,20.6,False
CB_001927,TXN_002042403,CUST_020492,2024-11-28,fraudulent_transaction,46.03,False
CB_001928,TXN_002977869,CUST_029993,2025-05-30,product_not_received,14.93,False
CB_001929,TXN_000567488,CUST_005707,2025-02-04,duplicate_charge,11.83,False
CB_001930,TXN_004664537,CUST_047104,2025-04-10,product_not_as_described,15.01,False
CB_001931,TXN_000270193,CUST_002680,2025-01-10,product_not_received,7.06,False
CB_001932,TXN_003971448,CUST_040115,2025-04-09,product_not_as_described,11.22,False
CB_001933,TXN_004232372,CUST_042727,2025-01-19,authorization_error,21.15,False
CB_001934,TXN_003798095,CUST_038333,2024-03-28,credit_not_processed,11.42,False
CB_001935,TXN_002947513,CUST_029648,2024-12-24,credit_not_processed,62.27,False
CB_001936,TXN_001723500,CUST_017399,2025-01-22,authorization_error,14.79,False
CB_001937,TXN_001512981,CUST_015280,2025-01-13,duplicate_charge,29.05,False
CB_001938,TXN_003095952,CUST_031220,2025-05-12,product_not_as_described,8.8,False
CB_001939,TXN_002170063,CUST_021736,2024-12-21,authorization_error,21.34,False
CB_001940,TXN_003266635,CUST_032989,2025-01-02,fraudulent_transaction,7.41,False
CB_001941,TXN_002849920,CUST_028641,2024-10-07,cancelled_recurring,160.73,False
CB_001942,TXN_000352320,CUST_003543,2025-06-19,cancelled_recurring,31.16,False
CB_001943,TXN_001566739,CUST_015830,2024-10-15,authorization_error,247.14,False
CB_001944,TXN_003642009,CUST_036784,2024-11-25,duplicate_charge,26.43,False
CB_001945,TXN_001394267,CUST_014045,2025-03-13,credit_not_processed,281.23,False
CB_001946,TXN_001393924,CUST_014040,2025-02-08,first_party_fraud,13.25,True
CB_001947,TXN_001393846,CUST_014040,2025-04-06,first_party_fraud,26.3,True
CB_001948,TXN_001393814,CUST_014040,2024-10-19,first_party_fraud,17.53,True
CB_001949,TXN_001393946,CUST_014040,2025-04-08,first_party_fraud,37.19,True
CB_001950,TXN_002057047,CUST_020654,2025-06-13,first_party_fraud,22.15,True
CB_001951,TXN_002056928,CUST_020654,2024-12-17,first_party_fraud,120.68,True
CB_001952,TXN_002057011,CUST_020654,2024-12-27,first_party_fraud,37.89,True
CB_001953,TXN_002056986,CUST_020654,2025-06-16,first_party_fraud,68.2,True
CB_001954,TXN_002056912,CUST_020654,2024-11-26,first_party_fraud,10.21,True
CB_001955,TXN_002057028,CUST_020654,2025-04-29,first_party_fraud,10.57,True
CB_001956,TXN_003490088,CUST_035236,2025-02-19,first_party_fraud,51.96,True
CB_001957,TXN_003490116,CUST_035236,2025-04-17,first_party_fraud,52.17,True
CB_001958,TXN_003490119,CUST_035236,2025-02-28,first_party_fraud,11.82,True
CB_001959,TXN_003490094,CUST_035236,2025-06-18,first_party_fraud,60.98,True
CB_001960,TXN_003490068,CUST_035236,2025-04-27,first_party_fraud,126.43,True
CB_001961,TXN_003444782,CUST_034774,2024-12-08,first_party_fraud,38.06,True
CB_001962,TXN_003444774,CUST_034774,2025-01-15,first_party_fraud,7.47,True
CB_001963,TXN_003444781,CUST_034774,2025-01-07,first_party_fraud,15.86,True
CB_001964,TXN_003444786,CUST_034774,2024-12-16,first_party_fraud,12.43,True
CB_001965,TXN_001331722,CUST_013392,2025-04-06,first_party_fraud,22.84,True
CB_001966,TXN_001331647,CUST_013392,2025-03-17,first_party_fraud,161.42,True
CB_001967,TXN_001331633,CUST_013392,2025-03-11,first_party_fraud,34.05,True
CB_001968,TXN_001331710,CUST_013392,2025-03-10,first_party_fraud,3.46,True
CB_001969,TXN_000086297,CUST_000877,2025-02-08,first_party_fraud,48.02,True
CB_001970,TXN_000086339,CUST_000877,2025-04-13,first_party_fraud,257.93,True
CB_001971,TXN_000086342,CUST_000877,2025-03-14,first_party_fraud,21.75,True
CB_001972,TXN_000086264,CUST_000877,2025-05-29,first_party_fraud,22.84,True
CB_001973,TXN_000086267,CUST_000877,2025-05-21,first_party_fraud,185.51,True
CB_001974,TXN_000086351,CUST_000877,2025-01-01,first_party_fraud,3.2,True
CB_001975,TXN_000086372,CUST_000877,2025-03-21,first_party_fraud,328.99,True
CB_001976,TXN_002512891,CUST_025295,2025-03-20,first_party_fraud,189.34,True
CB_001977,TXN_002512912,CUST_025295,2024-12-18,first_party_fraud,19.64,True
CB_001978,TXN_002512937,CUST_025295,2025-04-01,first_party_fraud,82.2,True
CB_001979,TXN_002512886,CUST_025295,2024-11-04,first_party_fraud,14.84,True
CB_001980,TXN_003137615,CUST_031673,2025-02-23,first_party_fraud,85.5,True
CB_001981,TXN_003137604,CUST_031673,2025-01-09,first_party_fraud,10.95,True
CB_001982,TXN_003137608,CUST_031673,2025-02-27,first_party_fraud,11.75,True
CB_001983,TXN_003137607,CUST_031673,2025-05-04,first_party_fraud,6.27,True
CB_001984,TXN_003137598,CUST_031673,2024-12-17,first_party_fraud,16.57,True
CB_001985,TXN_003137606,CUST_031673,2025-04-07,first_party_fraud,15.07,True
CB_001986,TXN_003137596,CUST_031673,2024-12-04,first_party_fraud,240.57,True
CB_001987,TXN_002291907,CUST_022953,2025-04-17,first_party_fraud,19.76,True
CB_001988,TXN_002291968,CUST_022953,2025-04-13,first_party_fraud,55.94,True
CB_001989,TXN_002291931,CUST_022953,2025-03-27,first_party_fraud,4.18,True
CB_001990,TXN_002291928,CUST_022953,2025-05-21,first_party_fraud,64.3,True
CB_001991,TXN_002291938,CUST_022953,2025-05-31,first_party_fraud,75.25,True
CB_001992,TXN_002370805,CUST_023796,2024-12-05,first_party_fraud,39.78,True
CB_001993,TXN_002370852,CUST_023796,2024-12-27,first_party_fraud,18.28,True
CB_001994,TXN_002370828,CUST_023796,2025-06-26,first_party_fraud,13.92,True
CB_001995,TXN_002370813,CUST_023796,2025-05-11,first_party_fraud,59.57,True
CB_001996,TXN_002370853,CUST_023796,2025-05-30,first_party_fraud,10.13,True
CB_001997,TXN_002370818,CUST_023796,2025-03-17,first_party_fraud,14.82,True
CB_001998,TXN_000251868,CUST_002485,2025-06-14,first_party_fraud,1.84,True
CB_001999,TXN_000251870,CUST_002485,2025-02-20,first_party_fraud,91.7,True
CB_002000,TXN_000251883,CUST_002485,2025-04-04,first_party_fraud,29.47,True
CB_002001,TXN_000251897,CUST_002485,2025-05-25,first_party_fraud,91.08,True
CB_002002,TXN_002217880,CUST_022216,2025-05-28,first_party_fraud,7.42,True
CB_002003,TXN_002217875,CUST_022216,2025-03-11,first_party_fraud,371.71,True
CB_002004,TXN_002217871,CUST_022216,2025-02-26,first_party_fraud,12.67,True
CB_002005,TXN_003374006,CUST_034082,2025-03-17,first_party_fraud,18.4,True
CB_002006,TXN_003374058,CUST_034082,2025-03-23,first_party_fraud,52.68,True
CB_002007,TXN_003374076,CUST_034082,2025-04-29,first_party_fraud,131.64,True
CB_002008,TXN_001884119,CUST_018916,2025-06-22,first_party_fraud,39.47,True
CB_002009,TXN_001884111,CUST_018916,2025-06-07,first_party_fraud,36.37,True
CB_002010,TXN_004609324,CUST_046541,2025-03-26,first_party_fraud,42.57,True
CB_002011,TXN_004609316,CUST_046541,2025-06-15,first_party_fraud,26.48,True
CB_002012,TXN_004609317,CUST_046541,2025-04-11,first_party_fraud,83.89,True
CB_002013,TXN_002263072,CUST_022655,2024-12-16,first_party_fraud,14.06,True
CB_002014,TXN_002263117,CUST_022655,2025-03-17,first_party_fraud,232.85,True
CB_002015,TXN_002263082,CUST_022655,2024-12-12,first_party_fraud,12.01,True
CB_002016,TXN_002263096,CUST_022655,2025-02-08,first_party_fraud,147.79,True
CB_002017,TXN_002263054,CUST_022655,2025-01-12,first_party_fraud,38.01,True
CB_002018,TXN_004074007,CUST_041121,2025-03-22,first_party_fraud,12.3,True
CB_002019,TXN_004074009,CUST_041121,2024-10-27,first_party_fraud,98.93,True
CB_002020,TXN_004073989,CUST_041121,2025-04-08,first_party_fraud,125.51,True
CB_002021,TXN_004074008,CUST_041121,2024-07-08,first_party_fraud,8.4,True
CB_002022,TXN_004074012,CUST_041121,2024-10-13,first_party_fraud,17.5,True
CB_002023,TXN_004074019,CUST_041121,2024-09-30,first_party_fraud,36.69,True
CB_002024,TXN_004073995,CUST_041121,2025-05-25,first_party_fraud,41.78,True
CB_002025,TXN_003968188,CUST_040072,2025-03-27,first_party_fraud,36.36,True
CB_002026,TXN_003968200,CUST_040072,2025-05-13,first_party_fraud,52.23,True
CB_002027,TXN_003968178,CUST_040072,2025-03-25,first_party_fraud,57.5,True
CB_002028,TXN_004103514,CUST_041442,2025-05-27,first_party_fraud,13.13,True
CB_002029,TXN_004103513,CUST_041442,2025-04-21,first_party_fraud,38.36,True
CB_002030,TXN_002477343,CUST_024902,2025-02-02,first_party_fraud,18.58,True
CB_002031,TXN_002477332,CUST_024902,2025-06-27,first_party_fraud,16.14,True
CB_002032,TXN_002477312,CUST_024902,2025-04-18,first_party_fraud,21.79,True
CB_002033,TXN_002477261,CUST_024902,2025-05-29,first_party_fraud,18.99,True
CB_002034,TXN_002964092,CUST_029836,2025-03-29,first_party_fraud,33.87,True
CB_002035,TXN_002964094,CUST_029836,2025-01-27,first_party_fraud,8.46,True
CB_002036,TXN_002964147,CUST_029836,2025-02-16,first_party_fraud,103.36,True
CB_002037,TXN_002964136,CUST_029836,2025-04-23,first_party_fraud,18.38,True
CB_002038,TXN_004899526,CUST_049503,2025-02-25,first_party_fraud,68.88,True
CB_002039,TXN_004899567,CUST_049503,2024-08-11,first_party_fraud,21.49,True
CB_002040,TXN_004899563,CUST_049503,2024-09-15,first_party_fraud,5.23,True
CB_002041,TXN_000902957,CUST_009029,2025-02-09,first_party_fraud,26.65,True
CB_002042,TXN_000902953,CUST_009029,2024-12-14,first_party_fraud,6.37,True
CB_002043,TXN_000902954,CUST_009029,2025-03-27,first_party_fraud,180.15,True
CB_002044,TXN_003063457,CUST_030860,2025-04-14,first_party_fraud,26.92,True
CB_002045,TXN_003063454,CUST_030860,2025-04-07,first_party_fraud,8.91,True
CB_002046,TXN_003063452,CUST_030860,2025-05-20,first_party_fraud,25.16,True
CB_002047,TXN_003063460,CUST_030860,2025-04-19,first_party_fraud,24.53,True
CB_002048,TXN_003063459,CUST_030860,2025-06-23,first_party_fraud,357.5,True
CB_002049,TXN_003063455,CUST_030860,2025-04-04,first_party_fraud,12.51,True
CB_002050,TXN_000900763,CUST_009002,2024-08-21,first_party_fraud,12.4,True
CB_002051,TXN_000900888,CUST_009002,2025-04-11,first_party_fraud,31.51,True
CB_002052,TXN_000900849,CUST_009002,2025-01-26,first_party_fraud,251.83,True
